Datetime,ShoreBreak_Index,Hazard_Level
2025-05-07 00:00:00,2.565313655218775,1
2025-05-07 00:10:00,2.55341790426026,1
2025-05-07 00:20:00,2.541108775856245,1
2025-05-07 00:30:00,2.528386765872059,1
2025-05-07 00:40:00,2.515252448577571,1
2025-05-07 00:50:00,2.501706476351029,1
2025-05-07 01:00:00,2.487749579441868,1
2025-05-07 01:10:00,2.4928689429166155,1
2025-05-07 01:20:00,2.497573951438689,1
2025-05-07 01:30:00,2.5018627574898185,1
2025-05-07 01:40:00,2.505733629693525,1
2025-05-07 01:50:00,2.509184950823916,1
2025-05-07 02:00:00,2.5122152158780393,1
2025-05-07 02:10:00,2.502195116281297,1
2025-05-07 02:20:00,2.491729345654783,1
2025-05-07 02:30:00,2.4681754112586347,1
2025-05-07 02:40:00,2.4315185784198206,1
2025-05-07 02:50:00,2.381757098590615,1
2025-05-07 03:00:00,2.331563610291818,1
2025-05-07 03:10:00,2.2504246553275333,1
2025-05-07 03:20:00,2.1581684442384765,1
2025-05-07 03:30:00,2.089465230044268,1
2025-05-07 03:40:00,2.0212832666364764,1
2025-05-07 03:50:00,1.9370189218231113,1
2025-05-07 04:00:00,1.8618682726722329,1
2025-05-07 04:10:00,1.7939538029957456,1
2025-05-07 04:20:00,1.7176581284977137,0
2025-05-07 04:30:00,1.6494688383244478,0
2025-05-07 04:40:00,1.58424783029132,0
2025-05-07 04:50:00,1.5168932802357835,0
2025-05-07 05:00:00,1.4446437884252903,0
2025-05-07 05:10:00,1.3707026877276247,0
2025-05-07 05:20:00,1.2933354844416647,0
2025-05-07 05:30:00,1.2213408872166966,0
2025-05-07 05:40:00,1.1459842579402062,0
2025-05-07 05:50:00,1.0769377484157212,0
2025-05-07 06:00:00,1.0062431242206336,0
2025-05-07 06:10:00,0.9405033957192392,0
2025-05-07 06:20:00,0.8826381557839116,0
2025-05-07 06:30:00,0.8239901027701523,0
2025-05-07 06:40:00,0.7737119739585668,0
2025-05-07 06:50:00,0.7242286420824228,0
2025-05-07 07:00:00,0.6844612991260831,0
2025-05-07 07:10:00,0.6429479211714871,0
2025-05-07 07:20:00,0.6184015268853715,0
2025-05-07 07:30:00,0.5939640348400964,0
2025-05-07 07:40:00,0.5696554540842766,0
2025-05-07 07:50:00,0.5619711831589725,0
2025-05-07 08:00:00,0.5542944413227168,0
2025-05-07 08:10:00,0.5547197543818192,0
2025-05-07 08:20:00,0.5633705602055751,0
2025-05-07 08:30:00,0.5720157772554432,0
2025-05-07 08:40:00,0.5889251385003912,0
2025-05-07 08:50:00,0.6141487948639083,0
2025-05-07 09:00:00,0.639396518465966,0
2025-05-07 09:10:00,0.6737811420003239,0
2025-05-07 09:20:00,0.7167259416650664,0
2025-05-07 09:30:00,0.7600253372349912,0
2025-05-07 09:40:00,0.8052973115834866,0
2025-05-07 09:50:00,0.8593977504907817,0
2025-05-07 10:00:00,0.9220048221454089,0
2025-05-07 10:10:00,0.9791041191273432,0
2025-05-07 10:20:00,1.0351907112193561,0
2025-05-07 10:30:00,1.101018043205401,0
2025-05-07 10:40:00,1.1630749310320463,0
2025-05-07 10:50:00,1.2205850361218873,0
2025-05-07 11:00:00,1.2727768817318592,0
2025-05-07 11:10:00,1.3351095716603578,0
2025-05-07 11:20:00,1.4016923932458425,0
2025-05-07 11:30:00,1.4554028154346472,0
2025-05-07 11:40:00,1.505932317648699,0
2025-05-07 11:50:00,1.5566001346550522,0
2025-05-07 12:00:00,1.6162840129126956,0
2025-05-07 12:10:00,1.6796814569469962,0
2025-05-07 12:20:00,1.743078900981297,0
2025-05-07 12:30:00,1.7985516645113102,1
2025-05-07 12:40:00,1.8460997475370358,1
2025-05-07 12:50:00,1.9015725110670492,1
2025-05-07 13:00:00,1.949120594092775,1
2025-05-07 13:10:00,1.9826313891964686,1
2025-05-07 13:20:00,2.026130645762709,1
2025-05-07 13:30:00,2.0657277586917515,1
2025-05-07 13:40:00,2.1050379037618026,1
2025-05-07 13:50:00,2.1326653280622367,1
2025-05-07 14:00:00,2.148716788004942,1
2025-05-07 14:10:00,2.164768809056259,1
2025-05-07 14:20:00,2.1691333595330367,1
2025-05-07 14:30:00,2.1619157418497714,1
2025-05-07 14:40:00,2.1544417515057015,1
2025-05-07 14:50:00,2.124367768467661,1
2025-05-07 15:00:00,2.0942051733091804,1
2025-05-07 15:10:00,2.0408609491916674,1
2025-05-07 15:20:00,1.966608995741653,1
2025-05-07 15:30:00,1.8937119168644252,1
2025-05-07 15:40:00,1.8122945996521262,1
2025-05-07 15:50:00,1.748203035847877,0
2025-05-07 16:00:00,1.6714045943821865,0
2025-05-07 16:10:00,1.6160423609491756,0
2025-05-07 16:20:00,1.5543082475258838,0
